,term,term_d,rate
2012-02-21,0d,0.0,3.1064
2012-02-21,1m,0.08,3.0905
2012-02-21,2m,0.17,3.077
2012-02-21,3m,0.25,3.0771
2012-02-21,6m,0.5,2.9002
2012-02-21,9m,0.75,2.9306
2012-02-21,1y,1.0,2.9360000000000004
2012-02-21,2y,2.0,2.9965
2012-02-21,3y,3.0,3.0376
2012-02-21,4y,4.0,3.1010000000000004
2012-02-21,5y,5.0,3.1459
2012-02-21,6y,6.0,3.3588
2012-02-21,7y,7.0,3.4327
2012-02-21,8y,8.0,3.4989999999999997
2012-02-21,9y,9.0,3.5141
2012-02-21,10y,10.0,3.5164
2012-02-21,15y,15.0,3.7615
2012-02-21,20y,20.0,4.0043
2012-02-21,30y,30.0,4.1072
2012-02-21,40y,40.0,4.2099
2012-02-21,50y,50.0,4.303999999999999
